1.1611,-4.0692,1
0.94845,0.62302,-1
1.7782,1.4536,-1
-1.674,-1.903,1
1.0524,0.878,-1
1.5204,-3.5816,1
0.82647,-4.5449,1
0.18051,0.0022094,1
-1.0329,-1.4915,1
2.1669,0.50304,-1
1.1306,3.9427,-1
2.9048,-4.0793,1
0.43753,4.5417,-1
-2.95,-3.2265,1
-1.9042,-4.1493,1
1.3688,-5.0959,1
2.023,3.0933,-1
-1.5402,-3.3749,1
-0.84243,-4.2288,1
-2.0034,-2.409,1
-0.52102,-4.7354,1
-1.7753,-2.5521,1
-0.77772,-2.5398,1
2.2523,-5.0968,1
-1.292,-0.78867,1
-0.042719,1.0808,-1
-2.8695,-3.7939,1
2.8547,0.40956,-1
-3.0277,-6.5303,1
-1.0178,-5.2922,1
-1.5054,-5.8134,1
-0.56354,0.30885,-1
0.74734,1.4823,-1
-3.5618,-2.1087,1
1.3738,-0.4547,1
4.3605,-3.8398,1
-4.5609,-4.506,1
-0.12023,-5.5888,1
2.9028,0.33243,1
-0.050581,2.048,-1
0.23257,-3.8899,1
-0.74691,-3.564,1
-1.4016,0.98128,-1
2.1833,-4.338,1
0.95248,-3.1354,1
1.6603,-3.8251,1
1.2711,-3.2358,1
-4.9876,-3.8261,1
-2.1424,-3.0707,1
-3.0415,-1.5549,1
0.02945,-3.3252,1
1.4664,0.27997,-1
1.2579,0.86939,-1
5.1989,-4.9214,1
1.4626,-3.4396,1
1.4434,2.3819,-1
1.7721,-1.6763,1
0.99375,1.2018,-1
1.0514,-3.0398,1
-0.95371,-1.1382,1
0.65815,-2.8477,1
-1.8375,-6.5827,1
-1.287,-3.7625,1
-2.2534,-2.791,1
1.3017,1.4687,-1
-2.5835,-4.8189,1
-1.323,-4.7412,1
0.66609,-0.35939,-1
-0.45007,-1.3954,1
1.3582,1.958,-1
2.6757,-0.53871,1
-0.46028,-4.5739,1
-1.7449,-4.542,1
-1.7822,-2.1899,1
-3.6354,-1.0048,1
1.1363,-2.1438,1
0.26897,-4.2276,1
-0.4786,-0.30385,1
-3.102,-1.2305,1
-0.37695,-1.8613,1
-1.0964,-0.92562,1
2.8732,0.41529,1
0.52593,0.26526,-1
-2.8334,-0.90645,1
-1.3465,-4.0176,1
0.47481,-0.15484,1
2.6419,1.033,-1
-1.2158,-2.0627,1
2.155,1.6992,-1
1.9262,0.24339,-1
-2.2971,-5.7025,1
2.2171,0.35973,-1
-5.4935,-2.6403,1
2.4021,-1.7876,1
0.4404,-0.0057884,-1
-1.0453,-1.2745,1
0.13495,-3.0889,1
-0.87604,-0.93407,1
0.197,-2.3339,1
0.018852,-0.81863,1
0.13952,-0.60506,-1
1.8529,2.1637,1
1.4453,-7.4863,1
-0.69863,-6.3881,1
1.0604,-3.3717,1
2.8443,2.5309,-1
2.1815,-3.2771,1
2.2852,-2.3035,1
1.0423,-4.8772,1
-3.0709,-1.7481,1
-1.817,0.67065,1
-2.8644,-3.3799,1
-0.74336,-0.83171,1
-1.1301,-0.42693,1
0.21242,-2.3663,1
-1.9897,-3.7156,1
0.44616,-1.0734,1
2.7195,2.4466,-1
-1.3204,-3.121,1
-1.999,-2.541,1
-0.45081,-3.3569,1
1.1328,1.7175,-1
0.096994,1.8576,-1
2.3991,-2.7077,1
1.1039,2.6155,-1
-1.8864,-2.091,1
-1.6113,-3.9603,1
3.1338,-4.176,1
2.9682,-0.79791,1
-0.39698,-5.3614,1
-2.4517,-2.2753,1
1.1304,0.20028,-1
1.0743,-6.624,1
1.9582,0.37009,-1
-1.7104,-1.3945,1
-1.0261,-3.17,1
2.0194,-0.72082,1
1.2639,-2.1267,1
-2.6647,1.0014,1
0.95391,-3.6984,1
-2.25,-1.4293,1
-1.0852,-2.0878,1
-4.194,-3.8415,1
-0.42359,-3.2045,1
0.35631,-3.2779,1
0.13379,-5.1343,1
-0.19439,-2.0496,1
0.50246,0.50881,-1
-0.65111,-3.973,1
0.20987,2.2533,-1
-0.12632,-5.338,1
0.23224,0.90674,-1
0.87479,-4.5211,1
-0.16691,-1.594,1
-0.56821,-2.2107,1
-3.8406,-4.4251,1
2.1297,0.40219,-1
-2.5542,-1.7191,1
-1.6998,-4.2055,1
1.9697,0.57816,-1
1.6843,0.92857,-1
0.93126,1.9695,-1
-0.083295,-4.7913,1
-0.73707,-4.8128,1
-3.0042,-5.1871,1
-1.492,-2.1591,1
-1.6992,-6.1433,1
-0.62012,-3.0473,1
1.1562,1.1376,-1
-2.0295,-4.315,1
-1.3304,-2.9437,1
0.48252,0.89172,-1
2.0048,-0.66596,-1
-2.8228,-1.4216,1
-2.6269,-4.6762,1
-0.095921,-5.1625,1
-4.4685,-3.8095,1
-1.9624,-2.1974,1
-0.57205,-6.5691,1
3.223,1.9292,-1
1.0626,0.080066,1
-3.6117,1.1416,1
-3.3313,-3.7248,1
-2.4634,-0.98153,1
0.71978,0.87109,-1
-2.8306,-1.9955,1
4.5298,0.48327,1
-0.52914,-1.1193,1
0.66605,-6.7847,1
0.58123,-6.3052,1
-2.0191,-2.6511,1
-0.83753,-1.0722,1
-2.2818,-2.1057,1
-2.564,-0.45116,1
0.071982,-4.4082,1
1.5173,-0.1095,-1
-0.27756,-6.1181,1
0.22079,0.55316,-1
3.896,-1.3944,1
-1.6911,-0.59744,1
1.4997,-0.16164,-1
3.7771,3.1572,-1
1.4355,3.266,-1
1.1764,-3.1711,1
1.9111,-1.5577,1
0.14878,-2.9903,1
2.6219,3.0885,-1
0.41929,0.68461,-1
-1.6094,-5.1677,1
-4.7404,-2.0085,1
-0.56781,-1.6355,1
0.99658,-0.75971,-1
-0.24436,-0.97638,1
1.8024,0.88552,-1
0.87589,0.46965,-1
-1.1163,-2.1852,1
1.1666,0.82933,-1
-0.30726,-3.311,1
-4.3477,-4.5215,1
2.1401,1.4137,-1
-0.073209,-0.065344,1
-2.1492,-5.2325,1
-1.1895,-3.4314,1
1.5467,1.6743,-1
-0.69487,-4.0266,1
0.75303,-0.55298,1
2.1861,0.69078,-1
-0.48139,-7.8639,1
2.2732,1.6677,-1
-2.5856,-6.5188,1
-2.9407,-2.4223,1
1.7465,0.86544,-1
1.5842,1.9978,-1
3.0435,-4.9381,1
-2.3512,-3.7724,1
-1.4031,-3.7423,1
-2.0238,-0.81751,1
0.43181,1.8478,-1
0.67964,0.73097,-1
-0.9559,-1.7871,1
0.39735,-2.8286,1
-0.57156,-2.1091,1
0.42087,-2.1561,1
0.3157,1.0528,-1
1.2369,1.4752,-1
2.3157,-3.0677,1
1.3324,2.8484,-1
-2.5154,-5.0541,1
1.4249,0.7639,-1
1.0445,0.84487,-1
1.213,0.96678,-1
-1.9806,-4.725,1
1.7647,0.89416,-1
2.1921,0.50763,-1
-1.4605,-5.9558,1
1.2817,2.1986,-1
-0.88469,-2.2383,1
-0.79489,-6.7943,1
1.7697,0.66266,1
-1.9812,-3.4626,1
-1.9897,-1.7567,1
4.6038,0.87648,1
2.8203,0.63612,-1
0.47601,0.96906,-1
-1.067,-2.6208,1
-0.6067,-3.1455,1
0.25399,0.50886,-1
2.2684,-5.3981,1
1.0251,-5.6948,1
-0.62851,-4.509,1
-0.53212,-2.4471,1
1.1225,-2.9817,1
-5.6539,-4.0049,1
0.32573,-2.2069,1
-2.1515,-5.4758,1
-1.159,-3.4618,1
-0.32366,-1.8869,1
-2.6287,-5.823,1
-1.2082,-0.10603,-1
-2.9851,-0.65479,1
1.9097,-1.0713,1
-0.99557,-3.3062,1
-0.10227,-3.3603,1
-2.2583,-6.7262,1
-2.1907,0.31095,1
-2.7433,-0.50702,1
-3.1909,-3.413,1
1.6433,0.83404,-1
0.60242,2.4194,-1
0.30881,1.3412,-1
-0.81587,-4.6084,1
-0.34605,-4.0712,1
1.4872,-5.1869,1
-4.1864,-2.9981,1
-0.74501,-4.4985,1
-1.5682,-3.2949,1
0.41277,-1.16,1
-0.81611,-4.4348,1
3.2995,-3.0271,1
3.4985,1.0705,-1
-0.50828,-2.4521,1
-0.11093,0.91753,-1
-3.4766,-6.8794,1
-1.3669,-0.18834,1
1.0839,-1.3978,1
-2.5869,-5.3183,1
-1.725,-3.8623,1
-0.36991,-4.0512,1
0.084296,-2.1657,1
-1.2048,-2.6239,1
-4.3696,-2.4653,1
-0.34461,-2.8512,1
1.7401,-5.3819,1
0.8116,-3.822,1
-1.3261,-0.9104,1
-0.59785,-7.525,1
0.012157,-3.6182,1
-1.9268,-5.0252,1
-0.74408,0.23593,-1
-0.33723,-1.7319,1
3.0782,1.5368,-1
-2.6539,-2.8286,1
0.97661,0.71976,-1
0.54455,-5.3019,1
1.6378,-0.5573,-1
1.3707,-1.347,1
4.4183,-2.4654,1
-3.6452,-5.8554,1
0.47317,0.21901,-1
0.5037,2.0966,-1
-0.65544,-2.5932,1
-0.86715,-3.6085,1
-2.3645,-1.5996,1
-1.9783,-4.4915,1
-2.8982,-0.96509,1
0.5902,1.6499,-1
0.81251,1.0679,-1
-4.9491,-5.0437,1
1.0033,0.51266,-1
1.4607,2.3433,-1
-0.44605,-3.7588,1
-3.8304,-5.2663,1
2.0738,0.022399,-1
-0.25231,-1.2343,1
1.2536,0.85358,-1
-1.988,-2.7326,1
-1.1702,-4.8441,1
-2.3296,-0.75679,1
0.59398,-3.0934,1
0.24559,-0.94672,1
2.5469,0.41606,-1
-1.5027,-5.3011,1
-0.22868,-2.0938,1
-2.4047,-5.3646,1
0.59426,-3.6141,1
-2.6382,-4.4793,1
2.2013,0.28319,-1
-2.0692,-5.0387,1
0.89825,-4.0431,1
0.62991,1.9507,-1
-2.1026,-5.5093,1
0.23632,0.49131,-1
-0.36359,-3.4836,1
2.1279,3.4291,-1
-1.669,-1.9174,1
-3.3834,-3.0566,1
-0.065486,-1.8204,1
-0.45892,-0.36287,-1
0.3437,0.98892,-1
-1.072,-0.086935,1
1.126,-0.36073,-1
-1.5615,0.71179,-1
-2.0503,-2.9069,1
-2.3036,-2.0776,1
4.1515,-3.3645,1
2.0236,1.253,-1
-1.8973,-2.1682,1
-4.0379,-4.0045,1
-2.5203,-3.027,1
-0.31191,-1.6395,1
-0.8796,-1.6797,1
-3.1446,0.58299,1
-0.85908,-8.2207,1
-0.77244,0.76347,1
-0.69837,-0.45834,1
0.3426,-2.7832,1
1.8556,1.3386,-1
0.026187,-0.60336,-1
3.4609,1.412,-1
-2.6301,-4.1474,1
1.6343,-4.8139,1
1.4801,-1.8414,1
-2.0566,-2.899,1
1.1908,2.2077,-1
-2.1569,-6.2421,1
-2.8852,-2.9084,1
-1.6059,-2.0532,1
2.4001,-4.219,1
0.49628,0.5862,-1
2.8666,2.5315,-1
-1.4445,-4.7046,1
-3.5466,-2.426,1
-1.5857,-2.8065,1
-2.7543,-4.307,1
-2.8669,-0.88926,1
2.472,2.2338,-1
-4.7322,-7.2746,1
0.44811,-2.4328,1
2.8138,4.1405,-1
-0.61299,-0.41406,1
-2.6592,1.3208,1
1.0941,1.6561,-1
-2.5825,-1.1896,1
0.09595,-0.074667,-1
1.6437,1.8751,-1
-0.84569,-3.2177,1
-1.9839,-4.2587,1
0.39452,-4.007,1
-0.41538,1.4108,-1
-5.5124,-1.4525,1
-0.80216,0.23096,-1
0.79481,0.5551,-1
0.34254,-4.3498,1
-1.292,0.70349,-1
1.0438,-0.046074,-1
0.65119,-4.0501,1
1.0669,2.0169,-1
0.021102,-3.6036,1
-0.89451,-2.0917,1
3.5304,-4.8263,1
-0.98853,-2.7785,1
-3.1428,-5.9737,1
-4.246,-0.52109,1
-4.1702,-1.0708,1
-2.6546,-3.2011,1
-2.4346,-5.5828,1
0.7846,-1.887,-1
1.5709,1.1626,-1
-3.3976,-2.0793,1
0.64925,-2.0222,1
0.13355,-3.0348,1
-4.2125,-4.9884,1
-0.30865,-1.1287,1
-4.0382,-1.7895,1
1.5264,3.1074,-1
3.0332,-1.527,1
0.025434,1.5623,-1
-3.4285,-3.1621,1
-0.24619,-3.5647,1
-3.4931,-1.4711,1
2.1583,-5.0128,1
2.8635,-6.6899,1
-1.2547,1.2504,1
-3.6166,-5.9601,1
0.19663,-5.3709,1
-0.92731,-2.9267,1
2.1741,0.80305,-1
2.3249,1.7381,-1
-1.0394,-3.4966,1
-0.63357,-4.4389,1
0.48867,2.509,-1
0.55217,-0.63937,-1
-0.81556,-7.851,1
-4.152,1.2648,1
-1.2726,-7.4334,1
0.53648,-3.1992,1
1.3859,1.7915,-1
0.85347,0.38607,-1
0.72872,1.158,-1
1.5331,0.66179,1
1.5777,1.5795,-1
-0.45848,-0.93553,1
-0.30505,-4.7636,1
-0.040975,-1.8722,1
1.9897,1.1464,-1
1.4576,-0.21798,1
-5.38,-1.4652,1
-1.174,-0.9762,1
2.5373,1.7785,-1
-1.4151,-4.3926,1
-2.2522,-0.535,1
-4.5903,0.47756,1
2.1577,-2.9743,1
3.5545,-3.9073,1
1.2539,-1.2335,1
1.3347,-0.073361,-1
-4.3932,-1.346,1
1.0572,1.6166,-1
1.6036,0.48322,-1
0.45799,-1.4165,-1
1.5779,2.824,-1
1.522,-4.3164,1
0.59697,-1.7562,1
1.283,-2.2975,1
-5.2782,-5.7824,1
2.1555,-0.022738,-1
-2.314,-3.0092,1
-0.10314,-2.6174,1
1.5616,-1.6395,1
1.1588,-5.6394,1
-5.343,-2.0179,1
0.21525,-8.2807,1
-3.3291,-3.6838,1
-2.4993,-3.804,1
2.8668,1.3418,-1
1.9269,0.50294,-1
0.49359,2.1427,-1
0.8533,-0.71763,1
-1.2284,-1.3207,1
-1.0707,-1.8991,1
0.53617,0.66777,-1
1.8451,1.3912,-1
-0.60069,-5.8696,1
0.67604,1.8052,1
0.33941,-0.060575,-1
2.8582,-5.841,1
-3.0853,-3.0413,1
2.7221,3.6844,-1
-0.73736,-1.3851,1
0.90058,-4.7749,1
0.43907,1.6855,-1
-0.75266,-3.9534,1
-1.795,-2.6354,1
-0.167,-1.991,1
-1.7858,-3.1096,1
0.29333,-1.8955,1
-0.10959,-3.039,1
-1.7338,-1.9793,1
0.76703,-1.3798,1
1.9675,-0.43946,1
0.72326,0.19748,-1
0.51699,1.5134,1
-0.79065,-2.3535,1
-1.6653,0.035109,1
-1.4466,-0.51837,1
-4.4307,-5.369,1
0.95039,-7.8584,1
-0.9891,0.55484,1
-0.73694,-2.154,1
-4.1967,-0.98326,1
1.6834,2.7908,-1
1.5863,2.8497,-1
-2.27,-2.3382,1
-4.434,-4.0964,1
0.28882,-5.6459,1
1.0211,-0.95667,-1
-2.5745,-3.1682,1
-1.4441,-3.9194,1
-1.8544,-6.8399,1
3.5935,3.068,-1
1.5154,1.1227,-1
-0.52117,0.78091,1
3.1755,-4.9316,1
1.5541,1.4764,-1
0.81558,-2.8423,1
1.5235,0.96135,-1
-0.23473,1.0192,-1
3.2413,0.3842,1
-0.41267,0.68379,-1
2.3989,0.020996,-1
-3.6441,-5.4644,1
-2.728,-6.4566,1
1.7448,-0.071322,-1
1.4558,-5.5101,1
0.27543,-4.0747,1
0.011905,2.567,-1
2.8526,-1.3349,1
0.95574,-0.14065,1
-1.7365,-2.6979,1
-1.4115,-2.8163,1
2.7628,1.6156,-1
-3.0451,-4.4161,1
0.33989,1.3369,-1
-2.3627,-4.613,1
-3.3669,0.433,1
2.0445,0.2468,-1
2.6818,2.2912,-1
0.25161,-2.105,1
-0.44252,-0.42967,1
-0.41891,1.525,1
-1.4224,-2.3619,1
-0.6688,-3.84,1
1.656,0.93819,-1
-2.1151,-3.2647,1
-1.1537,1.7633,1
-0.61603,-4.8541,1
-1.6514,-6.6532,1
-3.1065,-1.2064,1
-5.1916,-3.7952,1
1.3005,-2.694,1
0.70177,-7.9312,1
0.51372,1.1437,-1
-0.44736,-5.2647,1
-0.35754,-3.6921,1
-0.8661,-2.7108,1
0.3673,-1.4788,1
-1.7214,-2.2517,1
-4.9514,-3.6319,1
-4.2151,-3.1968,1
1.6348,2.2769,-1
-2.2229,-7.3724,1
-3.1144,-2.4543,1
-2.6359,-1.452,1
0.94273,2.2515,-1
-5.0315,-6.6056,1
-1.2413,-2.4705,1
-0.23798,-3.1461,1
1.448,-0.23434,-1
1.9178,0.72911,-1
-1.4004,1.5456,-1
-0.058692,-3.9394,1
1.6866,-3.7294,1
2.8621,-2.3295,1
0.92619,-3.4044,1
0.26783,-6.3153,1
-0.69251,0.25165,-1
1.1402,-0.20961,-1
-1.5358,-2.741,1
1.5934,0.87919,-1
1.7694,0.85319,-1
-4.911,-3.9926,1
4.2441,-2.8409,1
-3.1437,0.15782,1
1.4303,-2.3114,1
-3.9264,-2.4149,1
1.8481,0.90871,-1
1.8717,1.5135,-1
2.6989,-3.0907,1
-2.3099,-2.1685,1
-3.2113,-4.5999,1
-0.96726,-3.366,1
0.096906,-2.9822,1
-1.6156,0.099334,1
-0.3873,-3.4728,1
-2.3098,-4.0646,1
-0.57112,-2.2453,1
3.2515,1.9369,-1
-1.809,-2.8145,1
3.1328,-2.7818,1
0.59391,1.9669,-1
-0.15766,-3.4896,1
-5.1141,-2.2593,1
0.74215,-0.6117,-1
-0.87235,-7.8983,1
-0.53368,-2.8594,1
1.3283,2.6035,-1
-1.6163,-4.4175,1
2.9182,0.70564,-1
2.0806,-0.29408,-1
-4.0385,-2.5684,1
-0.79116,-4.1351,1
-2.5485,-2.4446,1
-2.8391,-4.3004,1
-4.0182,-1.4801,1
-1.2723,-2.1424,1
2.0998,-4.3242,1
-1.9309,-3.9925,1
1.0191,-6.0162,1
0.94379,0.03677,-1
1.3903,-0.51875,-1
1.7039,0.84449,-1
-0.40907,-5.095,1
2.5084,0.41878,-1
-2.8627,0.2355,1
-0.64015,-3.8753,1
-0.58309,-4.2067,1
2.348,-3.6158,1
-0.45683,-5.4901,1
-0.74406,-3.6016,1
1.4644,0.21913,1
0.67926,1.6418,-1
3.0315,1.5027,-1
-1.6577,-4.9421,1
2.7402,0.27513,-1
2.0616,-4.7482,1
-2.0302,-2.4691,1
2.1298,1.6425,-1
0.60396,1.0659,-1
1.5345,-3.673,1
-3.39,-0.27493,1
-0.13909,-3.3335,1
1.5193,-8.7086,1
-4.1527,-2.1114,1
-5.1247,-2.3336,1
-1.9708,-2.0798,1
0.14861,1.9397,-1
-5.3331,-2.4571,1
-2.7406,-2.7146,1
1.3586,0.45368,-1
-5.0387,-1.6207,1
-2.8925,-3.587,1
-0.72096,1.0566,-1
0.8764,3.2601,-1
-0.37806,1.8783,-1
0.46074,1.3231,-1
3.7308,-5.9999,1
2.6682,1.707,-1
0.29041,1.4509,-1
-3.2141,-3.8441,1
2.1475,1.2217,-1
1.8073,2.4974,-1
-0.90674,-4.9375,1
1.0048,1.107,-1
2.3267,-2.4281,1
0.13031,-6.0522,1
0.77279,2.093,-1
-0.46104,-4.544,1
1.4856,2.4978,-1
-0.73566,0.92938,-1
1.5939,-2.4967,1
-0.22526,0.80465,-1
0.12093,2.9664,-1
1.1148,1.5863,1
0.82984,0.066527,-1
2.6591,-1.6516,1
0.45337,1.5371,-1
-0.41765,-1.6993,1
-2.7445,-7.2487,1
-0.19418,-1.6073,1
-1.6556,-2.1925,1
-5.1616,-1.9609,1
0.5491,-4.0395,1
-1.3488,-2.5161,1
0.80245,0.38771,-1
-5.8201,-4.037,1
2.8117,2.3777,-1
-1.8837,-6.0505,1
-1.0875,-6.0554,1
0.44686,2.4236,-1
1.6188,-0.11826,-1
1.8031,-3.1198,1
-4.9551,-2.1202,1
-0.55883,-3.1717,1
3.5723,-8.0557,1
-4.885,-3.0692,1
0.63052,1.2674,-1
-0.51265,-2.3034,1
-4.0405,-6.4062,1
-0.99791,-2.9706,1
-0.79447,-4.6637,1
-2.9808,-4.3197,1
1.2118,-1.1046,1
1.381,1.4208,-1
1.0484,1.3536,1
-2.0941,-3.9862,1
1.7085,-3.8958,1
-3.0716,0.39695,1
-4.1322,-1.3835,1
-3.0422,-1.0687,1
0.27065,2.2511,-1
0.48347,1.9143,-1
1.825,-5.9271,1
-3.1539,-5.4337,1
1.7279,1.6161,-1
2.3715,1.3616,-1
-0.75919,-1.0691,1
0.06793,-4.1471,1
0.51638,0.46161,-1
0.2285,1.149,-1
1.9623,0.56247,-1
0.42839,1.8221,-1
-0.17164,-5.7439,1
-1.5755,-3.7107,1
-2.5815,-3.5056,1
1.0115,0.77118,-1
2.1988,-2.9097,1
-3.2232,-0.74878,1
-5.9084,-3.1606,1
-1.7546,-3.8722,1
-1.1331,2.662,-1
-1.5699,-3.6279,1
2.5116,-1.282,1
-0.18906,-5.6715,1
1.8499,-1.171,1
-0.079748,-3.0062,1
-4.2007,-4.3914,1
-4.3903,-5.8879,1
-1.2093,-2.2909,1
0.68608,0.70318,-1
0.80813,0.68575,-1
0.47508,1.2185,-1
0.1758,-3.4722,1
0.17027,-0.42023,-1
1.0372,2.1575,-1
1.5453,-0.62467,1
1.3975,-3.385,1
0.79624,-2.6668,1
2.5547,0.5375,-1
-3.175,-2.2378,1
1.2555,-0.37374,-1
0.68177,1.454,-1
-3.0768,-5.9083,1
-2.7028,-4.4414,1
-0.90949,-1.0556,1
1.5002,2.0071,-1
1.4166,2.3482,-1
2.3019,0.26532,-1
0.35921,-1.5085,1
-2.8213,-6.5687,1
-0.77623,-5.1191,1
-6.533,-5.1625,1
0.72033,-0.098512,1
-2.8005,-6.3589,1
-2.5263,-2.1109,1
-1.4439,-0.81648,1
0.73004,2.7175,-1
0.21609,0.7867,1
-3.2178,-6.19,1
-1.2809,-1.6516,1
-3.5437,-4.4261,1
-6.174,-3.136,1
-4.0397,0.60013,1
-3.8021,-2.5921,1
-1.9614,-0.69367,1
1.7008,0.5099,-1
1.3227,0.53808,-1
1.7213,3.8191,-1
0.5645,1.0566,-1
-0.99496,-0.62893,-1
0.45384,-1.3975,1
1.6053,0.78194,-1
0.46911,-0.70774,1
2.0967,0.84322,-1
-5.1118,-8.0119,1
1.2833,2.9516,-1
1.0439,0.49979,-1
0.28308,-3.3095,1
0.70646,-0.74068,1
1.784,1.7702,-1
-2.3667,1.086,1
1.7626,2.868,-1
-0.78825,-4.0884,1
-3.5979,-0.71201,1
-2.8737,-2.6137,1
1.8422,-3.1075,1
2.0493,-0.26916,-1
-1.4476,-4.7701,1
-2.0346,-3.5044,1
1.5514,2.3889,-1
2.7944,0.32185,1
